,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,actual_days_gt_std,estimated_days_gt_std,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,tribal_code,tribal_land,cbsa_code,cbsa,date_of_last_change
1212,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,4,Parts per billion,No Events,2176,99.0,2.6091,0.0,71.2,Y,,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1213,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,4,Parts per billion,No Events,2183,99.0,1.512,0.6,40.2,Y,,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1214,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,1,Parts per billion,No Events,25899,99.0,6.2505,0.5,118.3,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1215,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,1,Parts per billion,No Events,25899,99.0,2.1925,0.3,59.1,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1216,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,2,Parts per billion,No Events,25786,98.0,4.4671,0.1,125.4,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1217,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,2,Parts per billion,No Events,25856,99.0,1.5017,0.5,65.0,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1218,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,3,Parts per billion,No Events,26079,98.0,1.6631,0.2,95.9,Y,,,91.0,91.0,26496.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1219,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,3,Parts per billion,No Events,26153,99.0,1.0971,0.4,39.3,Y,,,92.0,92.0,26496.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1220,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,4,Parts per billion,No Events,25871,98.0,2.5963,0.1,96.6,Y,,,91.0,91.0,26496.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1221,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2020,4,Parts per billion,No Events,25765,97.0,1.5207,0.8,50.1,Y,,,91.0,91.0,26496.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-31
1222,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,1,Parts per billion,No Events,2158,100.0,4.3758,0.2,109.8,Y,15.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1223,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,1,Parts per billion,No Events,2157,100.0,1.4495,0.2,44.5,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1224,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,2,Parts per billion,No Events,2180,100.0,3.4493,0.0,97.7,Y,10.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1225,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,2,Parts per billion,No Events,2183,100.0,1.3055,0.1,38.5,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1226,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,3,Parts per billion,No Events,2198,100.0,1.5352,0.0,58.6,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1227,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,3,Parts per billion,No Events,2152,97.0,0.768,0.3,15.4,Y,0.0,,89.0,89.0,2208.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1228,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,4,Parts per billion,No Events,743,34.0,9.0598,0.0,82.1,N,3.0,,31.0,31.0,2208.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1229,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,4,Parts per billion,No Events,743,34.0,1.3098,0.6,27.4,N,0.0,,31.0,31.0,2208.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1230,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,1,Parts per billion,No Events,90,100.0,4.3744,0.1,66.7,Y,0.0,,90.0,90.0,90.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1231,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,1,Parts per billion,No Events,90,100.0,1.4556,0.1,10.4,Y,0.0,,90.0,90.0,90.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1232,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,2,Parts per billion,No Events,91,100.0,3.456,0.0,47.7,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1233,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,2,Parts per billion,No Events,91,100.0,1.3033,0.0,10.9,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1234,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,3,Parts per billion,No Events,92,100.0,1.5467,-0.1,22.9,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1235,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,3,Parts per billion,No Events,89,97.0,0.7719,0.2,3.6,Y,0.0,,89.0,89.0,92.0,96.7,97.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1236,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,4,Parts per billion,No Events,31,34.0,9.0677,-0.1,42.4,N,0.0,,31.0,31.0,92.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1237,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2021,4,Parts per billion,No Events,31,34.0,1.3161,0.5,7.1,N,0.0,,31.0,31.0,92.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1238,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,1,Parts per billion,No Events,718,100.0,4.3525,0.1,103.6,Y,,,90.0,90.0,720.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1239,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,1,Parts per billion,No Events,718,100.0,1.4228,0.2,40.5,Y,,,90.0,90.0,720.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1240,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,2,Parts per billion,No Events,724,99.0,3.4123,0.0,77.2,Y,,,91.0,91.0,728.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1241,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,2,Parts per billion,No Events,727,100.0,1.279,0.0,33.8,Y,,,91.0,91.0,728.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1242,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,3,Parts per billion,No Events,729,99.0,1.5016,0.0,46.0,Y,,,92.0,92.0,736.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1243,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,3,Parts per billion,No Events,714,97.0,0.7422,0.2,10.5,Y,,,89.0,89.0,736.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1244,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,4,Parts per billion,No Events,247,34.0,9.0543,0.0,75.0,N,,,31.0,31.0,736.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1245,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,4,Parts per billion,No Events,247,34.0,1.281,0.6,21.3,N,,,31.0,31.0,736.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1246,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,1,Parts per billion,No Events,2158,100.0,4.3758,0.2,109.8,Y,,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1247,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,1,Parts per billion,No Events,2157,100.0,1.4495,0.2,44.5,Y,,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1248,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,2,Parts per billion,No Events,2180,100.0,3.4493,0.0,97.7,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1249,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,2,Parts per billion,No Events,2183,100.0,1.3055,0.1,38.5,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1250,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,3,Parts per billion,No Events,2198,100.0,1.5352,0.0,58.6,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1251,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,3,Parts per billion,No Events,2152,97.0,0.768,0.3,15.4,Y,,,89.0,89.0,2208.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1252,36,089,0004,42401,1,44.955468,-74.9078,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,4,Parts per billion,No Events,743,34.0,9.0598,0.0,82.1,N,,,31.0,31.0,2208.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1253,36,089,0005,42401,1,44.965412,-74.875,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,4,Parts per billion,No Events,743,34.0,1.3098,0.6,27.4,N,,,31.0,31.0,2208.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1254,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,1,Parts per billion,No Events,25345,98.0,4.4023,0.4,123.9,Y,,,89.0,89.0,25920.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1255,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,1,Parts per billion,No Events,25214,97.0,1.4576,0.4,55.7,Y,,,89.0,89.0,25920.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1256,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,2,Parts per billion,No Events,25639,98.0,3.4967,0.2,113.3,Y,,,90.0,90.0,26208.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1257,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,2,Parts per billion,No Events,25472,97.0,1.3106,0.2,63.0,Y,,,90.0,90.0,26208.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-10-30
1258,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,3,Parts per billion,No Events,26156,99.0,1.5432,0.2,75.4,Y,,,92.0,92.0,26496.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1259,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,3,Parts per billion,No Events,25566,96.0,0.7695,0.5,28.8,Y,,,89.0,89.0,26496.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-11-04
1260,36,089,0004,42401,5,44.955468,-74.9078,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,4,Parts per billion,No Events,8833,33.0,9.0501,0.1,102.3,N,,,31.0,31.0,26496.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa West,327 Pontoon Bridge Rd,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1261,36,089,0005,42401,5,44.965412,-74.875,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2021,4,Parts per billion,No Events,8828,33.0,1.308,0.7,46.0,N,,,31.0,31.0,26496.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,Alcoa East,2019 NY-131,New York,St. Lawrence,,,,36300,"Ogdensburg-Massena, NY",2021-12-01
1262,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,1,Parts per billion,No Events,2104,97.0,0.0564,-0.2,1.9,Y,0.0,,86.0,86.0,2160.0,95.6,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1263,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,2,Parts per billion,No Events,2181,100.0,0.1918,0.0,1.3,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1264,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,3,Parts per billion,No Events,2197,100.0,0.5721,0.0,4.1,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1265,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,4,Parts per billion,No Events,2191,99.0,0.0978,-0.2,1.0,Y,0.0,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1266,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,1,Parts per billion,No Events,86,96.0,0.0523,-0.2,0.6,Y,0.0,,86.0,86.0,90.0,95.6,96.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1267,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,2,Parts per billion,No Events,91,100.0,0.1934,-0.4,0.8,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1268,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,3,Parts per billion,No Events,92,100.0,0.5707,-0.2,1.6,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1269,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,4,Parts per billion,No Events,91,99.0,0.0967,-0.3,0.7,Y,0.0,,91.0,91.0,92.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1270,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,1,Parts per billion,No Events,698,97.0,0.0506,-0.2,1.4,Y,,,86.0,86.0,720.0,95.6,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1271,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,2,Parts per billion,No Events,727,100.0,0.1711,-0.1,1.1,Y,,,91.0,91.0,728.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1272,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,3,Parts per billion,No Events,730,99.0,0.5541,-0.1,2.5,Y,,,92.0,92.0,736.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1273,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,4,Parts per billion,No Events,726,99.0,0.0862,-0.2,0.9,Y,,,90.0,90.0,736.0,97.8,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1274,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,1,Parts per billion,No Events,2104,97.0,0.0564,-0.2,1.9,Y,,,86.0,86.0,2160.0,95.6,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1275,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,2,Parts per billion,No Events,2181,100.0,0.1918,0.0,1.3,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1276,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,3,Parts per billion,No Events,2197,100.0,0.5721,0.0,4.1,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1277,36,099,0002,42401,1,42.574106,-76.7026,NAD83,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,4,Parts per billion,No Events,2191,99.0,0.0978,-0.2,1.0,Y,,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1278,36,099,0002,42401,5,42.574106,-76.7026,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2019,1,Parts per billion,No Events,18490,71.0,1.2997,0.1,443.2,N,,,63.0,63.0,25920.0,70.0,77.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
1279,36,099,0002,42401,5,42.574106,-76.7026,NAD83,Sulfur dioxide,5 MINUTE,H,O,,2019,2,Parts per billion,No Events,25561,98.0,0.1949,0.1,5.5,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,Cayuga West,3996 6 Corners Rd,New York,Seneca,,,,42900,"Seneca Falls, NY",2021-11-02
